as_of_date,member_id,permno,symbol,ticker_history,company_name,current_security_name,start_date,end_date,source,quote_status
1969-12-31,permno-30330-19661006,30330,CCB,CCB,CAPITAL CITIES ABC INC; CAPITAL CITIES COMMUNICATIONS IN; CAPITAL CITIES BROADCASTING CORP,,1966-10-06,1996-01-02,wrds,reused_symbol_requires_override
1969-12-31,permno-17726-19570301,17726,CCK,CCK,CROWN CORK & SEAL CO INC; CROWN CORK & SEAL INC; CROWN HOLDINGS INC,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1969-12-31,permno-11092-19570301,11092,CDP,CDP,CERRO DE PASCO COPPER CORP; CERRO DE PASCO CORP; CERRO CORP,,1957-03-01,1976-03-03,wrds,auto
1969-12-31,permno-38914-19690522,38914,CEN,"CDA, CEN",CONTROL DATA CORP MN; CONTROL DATA CORP DE; CERIDIAN CORP; CERIDIAN CORP NEW,,1969-05-22,1996-01-02,wrds,ticker_history_requires_override
1969-12-31,permno-86239-19570301,86239,CF,"CFIP, CF",C F & I STEEL CORP; COLORADO FUEL & IRON CORP,,1957-03-01,1972-01-19,wrds,ticker_history_requires_override
1969-12-31,permno-10989-19570301,10989,CFG,"BFO, CPC, CFG",CORN PRODUCTS CO; BESTFOODS; C P C INTERNATIONAL INC; CORN PRODUCTS REFINING CO,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
1969-12-31,permno-11340-19570301,11340,CG,CG,COLUMBIA GAS & ELEC CO; COLUMBIA GAS SYS INC; COLUMBIA ENERGY GROUP,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1969-12-31,permno-11164-19570301,11164,CGG,CGG,CHICAGO PNEUMATIC TOOL CO,,1957-03-01,1986-12-17,wrds,auto
1969-12-31,permno-11447-19570301,11447,CH,"CCC, CH",CONTINENTAL CAN INC; CONTINENTAL GROUP INC,,1957-03-01,1984-10-03,wrds,ticker_history_requires_override
1969-12-31,permno-16758-19570301,16758,CH,"CEH, CH",CUTLER HAMMER INC; CUTLER HAMMER MFG CO,,1957-03-01,1979-01-10,wrds,ticker_history_requires_override
1969-12-31,permno-21119-19570301,21119,CHB,"RCB, CHB",CHAIN BELT CO; REX CHAINBELT INC; REXNORD INC,,1957-03-01,1987-05-06,wrds,ticker_history_requires_override
1969-12-31,permno-26622-19630829,26622,CHM,CHM,CHAMPION SPARK PLUG CO,,1963-08-29,1989-05-10,wrds,auto
1969-12-31,permno-40432-19680718,40432,CID,CID,CORONET INDUSTRIES INC,,1968-07-18,1971-03-03,wrds,auto
1969-12-31,permno-22947-19570301,22947,CIN,CIN,CINCINNATI GAS & ELEC CO; CINERGY CORP,,1957-03-01,1976-06-30,wrds,reused_symbol_requires_override
1969-12-31,permno-10970-19570301,10970,CIT,CIT,COMMERCIAL INVESTMENT TRUST CO; C I T FINANCIAL CORP,,1957-03-01,1980-02-13,wrds,auto
1969-12-31,permno-18446-19570301,18446,CKL,CKL,CLARK EQUIPMENT CO,,1957-03-01,1995-05-19,wrds,auto
1969-12-31,permno-11471-19570301,11471,CLL,CLL,CONOCO INC; CONTINENTAL OIL CO; MARLAND OIL CO,,1957-03-01,1981-10-14,wrds,auto
1969-12-31,permno-11295-19570301,11295,CLU,CLU,CLUETT PEABODY & CO INC,,1957-03-01,1986-01-22,wrds,auto
1969-12-31,permno-46578-19690116,46578,CLX,CLX,CLOROX CO,,1969-01-16,1996-01-02,wrds,reused_symbol_requires_override
1969-12-31,permno-23229-19570301,23229,CMS,CMS,CONSUMERS POWER CO; CONSUMERS PWR CO; C M S ENERGY CORP,,1957-03-01,1976-06-30,wrds,reused_symbol_requires_override
1969-12-31,permno-21821-19570301,21821,CNG,CNG,CONSOLIDATED NATURAL GAS CO,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1969-12-31,permno-11156-19570301,11156,CO,CO,CHESSIE SYSTEM INC; CHESAPEAKE & OHIO RAILWAY CO,,1957-03-01,1980-11-05,wrds,auto
1969-12-31,permno-24707-19570301,24707,COE,COE,CONE MILLS CORP,,1957-03-01,1984-04-11,wrds,auto
1969-12-31,permno-11332-19671130,11332,COT,"FW, COT",PENNSYLVANIA TEXAS CORP; FAIRBANKS WHITNEY CORP; COLT INDUSTRIES INC DE; PENNSYLVANIA COAL & COKE CORP,,1967-11-30,1970-04-22,wrds,ticker_history_requires_override
1969-12-31,permno-40854-19670720,40854,COX,COX,COX BROADCASTING CORP; COX COMMUNICATION INC,,1967-07-20,1985-07-31,wrds,auto
1969-12-31,permno-11041-19641022,11041,CP,CP,CANADIAN PACIFIC RAILWAY CO; CANADIAN PACIFIC LTD,,1964-10-22,1976-06-30,wrds,auto
1969-12-31,permno-19297-19570301,19297,CPS,CPS,COLUMBIA PICTURES INDS INC; COLUMBIA PICTURES CORP; COLUMBIA PICTURES INDS INC DE,,1957-03-01,1982-06-23,wrds,auto
1969-12-31,permno-23894-19570301,23894,CPX,CPX,COPPER RANGE CO,,1957-03-01,1975-12-10,wrds,auto
1969-12-31,permno-20204-19570301,20204,CR,CR,CRANE HOLDINGS CO; CRANE CO,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1969-12-31,permno-27342-19651021,27342,CRF,CRF,COPELAND REFRIG CORP; COPELAND CORP,,1965-10-21,1981-08-12,wrds,auto
1969-12-31,permno-25478-19640116,25478,CRK,CRK,CAMPBELL RED LAKE MINES LTD,,1964-01-16,1987-08-19,wrds,auto
1969-12-31,permno-22533-19601214,22533,CRR,CRR,CARRIER CORP,,1960-12-14,1979-07-25,wrds,reused_symbol_requires_override
1969-12-31,permno-24571-19570301,24571,CS,CS,CITIES SERVICE CO,,1957-03-01,1982-12-08,wrds,reused_symbol_requires_override
1969-12-31,permno-15915-19570301,15915,CSCS,"DXC, PDI, PNDQ, CSCS",PENN DIXIE INDUSTRIES INC; PENN DIXIE CEM CORP; CONTINENTAL STEEL CORP DE; PENN DIXIE CEMENT CORP; PENNSYLVANIA DIXIE CEM CORP,,1957-03-01,1977-05-18,wrds,ticker_history_requires_override
1969-12-31,permno-18999-19570301,18999,CSP,CSP,COMBUSTION ENGINEERING INC; COMBUSTION ENGR SUPERHEATER INC; SUPERHEATER CO,,1957-03-01,1989-12-15,wrds,auto
1969-12-31,permno-23851-19570301,23851,CSR,CSR,CENTRAL & SOUTH WEST CORP,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1969-12-31,permno-27158-19600713,27158,CSY,CSY,CENTRAL SOYA INC,,1960-07-13,1970-04-22,wrds,auto
1969-12-31,permno-20992-19580409,20992,CTN,CTN,NATIONAL CYLINDER GAS CO; CHEMETRON CORP,,1958-04-09,1975-02-05,wrds,auto
1969-12-31,permno-11543-19570301,11543,CUD,CUD,CUDAHY CO; CUDAHY PACKING CO,,1957-03-01,1971-08-18,wrds,auto
1969-12-31,permno-41080-19650107,41080,CUM,"CMI, CUM",CUMMINS INC; CUMMINS ENGINE INC,,1965-01-07,1996-01-02,wrds,ticker_history_requires_override
1969-12-31,permno-23210-19570301,23210,CVX,CVX,CLEVELAND ELECTRIC ILLUM CO,,1957-03-01,1976-06-30,wrds,reused_symbol_requires_override
1969-12-31,permno-18091-19570301,18091,CW,CW,CURTISS WRIGHT CORP,,1957-03-01,1970-04-22,wrds,auto
1969-12-31,permno-19027-19570301,19027,CZ,CZ,CELANESE CORP; CELANESE CORP AMER,,1957-03-01,1987-02-25,wrds,auto
1969-12-31,permno-26112-19680201,26112,DAL,DAL,DELTA AIR LINES INC,,1968-02-01,1996-01-02,wrds,reused_symbol_requires_override
1969-12-31,permno-11607-19570301,11607,DCN,DCN,SPICER MFG CO; DANA CORP,,1957-03-01,1996-01-02,wrds,auto
1969-12-31,permno-19916-19570301,19916,DCS,"VO, DCS",DISTILLERS CORP SEAGRAMS LTD; SEAGRAM LTD,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
1969-12-31,permno-11703-19570301,11703,DD,DD,DU PONT E I DE NEMOURS & CO,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1969-12-31,permno-11658-19570301,11658,DEL,"CFF, DEL",CALIFORNIA PACKING CORP; DEL MONTE CORP,,1957-03-01,1979-02-07,wrds,ticker_history_requires_override
1969-12-31,permno-24002-19570301,24002,DEW,"CIV, DEW",DELAWARE POWER & LIGHT CO; DELMARVA POWER & LIGHT CO; CONECTIV INC,,1957-03-01,1976-06-30,wrds,ticker_history_requires_override
1969-12-31,permno-47386-19690327,47386,DFC,DFC,DIAL CORP; DIAL FINL CORP,,1969-03-27,1972-09-20,wrds,auto
1969-12-31,permno-10559-19570301,10559,DG,DG,ASSOCIATED DRY GOODS CORP,,1957-03-01,1986-10-08,wrds,reused_symbol_requires_override
1969-12-31,permno-23237-19570301,23237,DGR,DGR,DENVER & RIO GRANDE WESTN RR CO,,1957-03-01,1970-12-16,wrds,auto
1969-12-31,permno-19254-19570301,19254,DI,DI,DRESSER INDUSTRIES INC; DRESSER MANUFACTURING CO; DRESSER S R MANUFACTURING CO,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1969-12-31,permno-11690-19570301,11690,DM,DM,DOME MINES LTD,,1957-03-01,1987-08-19,wrds,auto
1969-12-31,permno-25689-19570301,25689,DML,DML,DAN RIVER MLS INC; DAN RIVER INC,,1957-03-01,1972-09-20,wrds,auto
1969-12-31,permno-16029-19681107,16029,DN,DN,DIAMOND INTERNATIONAL CORP; DIAMOND MATCH CO; DIAMOND NATIONAL CORP; DIAMOND GARDNER CORP,,1968-11-07,1982-11-17,wrds,auto
1969-12-31,permno-22648-19570301,22648,DOC,DOC,DOCTOR PEPPER CO,,1957-03-01,1984-02-29,wrds,reused_symbol_requires_override
1969-12-31,permno-20626-19570301,20626,DOW,DOW,DOW CHEMICAL CO,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1969-12-31,permno-22859-19570301,22859,DPL,DPL,D P L INC; DAYTON POWER & LIGHT CO,,1957-03-01,1976-06-30,wrds,auto
1969-12-31,permno-25072-19570301,25072,DQE,"DQU, DQE",D Q E INC; DUQUESNE LT CO; DUQUESNE LIGHT HOLDINGS INC; DUQUESNE LIGHT CO,,1957-03-01,1976-06-30,wrds,ticker_history_requires_override
1969-12-31,permno-13354-19570301,13354,DR,"CUE, DR",NATIONAL DISTILLERS & CHEM CORP; QUANTUM CHEMICAL CORP; NATIONAL DISTILLERS PRODS CORP,,1957-03-01,1993-09-30,wrds,ticker_history_requires_override
1969-12-31,permno-20976-19570301,20976,EAL,EAL,EASTERN AIR LINES INC,,1957-03-01,1976-06-30,wrds,auto
1969-12-31,permno-24096-19570301,24096,EAS,"NGE, NEG, EAS",ENERGY EAST CORP; NEW YORK ST ELEC & GAS CORP,,1957-03-01,1976-06-30,wrds,ticker_history_requires_override
1969-12-31,permno-26075-19660929,26075,EFU,EFU,EASTERN ENTERPRISES; EASTERN GAS & FUEL ASSOCIATE,,1966-09-29,1996-01-02,wrds,reused_symbol_requires_override
1969-12-31,permno-11826-19570301,11826,EJN,EJN,ENDICOTT JOHNSON CORP,,1957-03-01,1970-06-24,wrds,auto
1969-12-31,permno-11754-19570301,11754,EK,EK,EASTMAN KODAK CO,,1957-03-01,1996-01-02,wrds,auto
1969-12-31,permno-20239-19570301,20239,ELG,ELG,EL PASO CO; EL PASO NATURAL GAS CO,,1957-03-01,1983-11-30,wrds,auto
1969-12-31,permno-22103-19650107,22103,EMR,EMR,EMERSON ELECTRIC CO; EMERSON ELECTRIC MFG CO,,1965-01-07,1996-01-02,wrds,reused_symbol_requires_override
1969-12-31,permno-23317-19570301,23317,ENE,"INI, NNG, ENE",INTERNORTH INC; NORTHERN NAT GAS CO; ENRON CORP,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
1969-12-31,permno-24328-19570301,24328,EQT,EQT,EQUITABLE GAS CO; E Q T CORP; EQUITABLE RESOURCES INC,,1957-03-01,1976-06-30,wrds,reused_symbol_requires_override
1969-12-31,permno-11746-19630627,11746,ESB,ESB,ELECTRIC STORAGE BATTERY CO; E S B INC,,1963-06-27,1973-11-14,wrds,auto
1969-12-31,permno-19713-19570301,19713,ESM,"SWX, ESM",SWIFT & CO; ESMARK INC,,1957-03-01,1984-08-15,wrds,ticker_history_requires_override
1969-12-31,permno-41785-19680509,41785,EXC,EXC,ESSEX INTERNATIONAL INC; ESSEX WIRE CORP,,1968-05-09,1974-02-20,wrds,reused_symbol_requires_override
1969-12-31,permno-27852-19670518,27852,FAC,FAC,FACTOR MAX & CO,,1967-05-18,1973-02-28,wrds,auto
1969-12-31,permno-23683-19570301,23683,FALB,"FAL, FALB",FALSTAFF BREWING CORP,,1957-03-01,1975-06-11,wrds,ticker_history_requires_override
1969-12-31,permno-24088-19570301,24088,FAM,"ARR, FAM",ARISTAR INC; FAMILY FIN CORP,,1957-03-01,1976-06-30,wrds,ticker_history_requires_override
1969-12-31,permno-19879-19571204,19879,FBD,"FPP, FBD",FIBREBOARD PAPER PRODS CORP; PABCO PRODS INC; FIBREBOARD CORP; PARAFFINE COS INC,,1957-12-04,1978-07-19,wrds,ticker_history_requires_override
1969-12-31,permno-25371-19570301,25371,FBO,FBO,FEDERAL PAPER BOARD INC,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1969-12-31,permno-27297-19650617,27297,FCF,FCF,FIRST CHARTER FINL CORP,,1965-06-17,1983-08-10,wrds,auto
1969-12-31,permno-41515-19650215,41515,FDB,"AEX, DOSKV, DOSK, FBAI, AEIC, FDB",FOODBRANDS AMERICA INC; AMERICAN EXPORT ISBRANDTSEN CO; AMERICAN EXPORT INDS INC; DOSKOCIL COMPANIES INC; AEICOR INC,,1965-02-15,1970-04-22,wrds,ticker_history_requires_override
1969-12-31,permno-22496-19570301,22496,FDP,"FPC, FDP",FLORIDA PWR CORP; FLORIDA PROGRESS CORP,,1957-03-01,1976-06-30,wrds,ticker_history_requires_override
1969-12-31,permno-18550-19570301,18550,FDS,FDS,FEDERATED DEPARTMENT STORES INC,,1957-03-01,1988-05-04,wrds,reused_symbol_requires_override
1969-12-31,permno-28177-19650617,28177,FFI,FFI,FINANCIAL FEDERATION INC,,1965-06-17,1973-05-30,wrds,auto
1969-12-31,permno-21346-19570301,21346,FFS,FFS,UNION PREMIER FOOD STORES INC; FOOD FAIR STORES INC; FOOD FAIR INC,,1957-03-01,1978-10-04,wrds,auto
1969-12-31,permno-18569-19570301,18569,FIR,FIR,FIRESTONE INC; FIRESTONE TIRE & RUBBER CO,,1957-03-01,1988-05-04,wrds,auto
1969-12-31,permno-23552-19630117,23552,FJQ,"FJC, FJQ",FEDDERS CORP; FEDDERS QUIGAN CORP,,1963-01-17,1994-04-05,wrds,ticker_history_requires_override
1969-12-31,permno-15456-19570301,15456,FL,"Z, FL",FOOT LOCKER INC; VENATOR GROUP INC; WOOLWORTH CORP; WOOLWORTH F W CO,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
